@relation spambase-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N14-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute class {0,1}

@data
-4.884383,-0.831384,-1.143154,-1.991858,-72.417044,54.987417,4.555294,8.168352,-11.795266,559.897548,-2.275915,573.187574,570.295049,574.76374,0
6.408588,-2.130422,1.430674,-0.699749,-8.358877,-1.536329,-0.699749,2.130422,-5.708839,30.153273,0,32.908965,42.147724,32.908965,0
5.161511,-2.580756,4.749283,2.168528,-10.863423,7.811549,2.168528,0,-2.168528,82.726211,0,86.60254,89.595524,89.183296,0
-1.143154,-6.876242,0,-5.733088,-51.961524,39.558308,3.429461,8.019395,-5.715768,130.179207,-2.286307,140.296115,135.706181,141.439269,0
-0.398372,-2.39023,-0.109119,-1.593487,-22.407541,19.030042,3.077854,1.195115,-1.882739,296.338305,-0.687624,298.848046,299.246418,300.441533,0
2.130422,2.130422,5.597988,1.319823,-4.783924,-2.629253,3.467566,4.260845,-5.580668,30.664227,0,37.585503,42.656947,29.046492,0
9.699485,0,0,-2.771281,-11.085125,-3.775871,2.771281,0,-12.470766,47.839243,0,57.157677,54.386395,50.229473,0
-2.130422,-1.853294,-0.180133,-0.618342,-40.805385,37.213112,3.491814,0.161081,-2.98952,1137.300933,-0.161081,1139.827995,1141.381645,1141.347004,0
-2.805922,-2.442192,0.273664,-0.765566,-108.353634,98.666274,5.348573,0.69282,-8.483585,936.923439,-0.69282,941.525498,945.789808,944.140895,0
0,3.845153,1.293842,-0.628734,-4.376892,0.857365,3.216418,1.922576,-1.293842,41.988376,1.922576,52.533101,53.161835,44.842795,0
3.464102,-3.464102,-3.464102,0,-10.392305,7.698966,0,-3.464102,0,66.588693,0,72.746134,69.282032,72.746134,0
-2.961807,-1.801333,-0.26154,-0.710141,-40.736103,37.08494,4.085908,0.311769,-3.722177,1242.883286,-0.292717,1245.275249,1246.903376,1247.163184,0
1.437602,-4.312807,-1.437602,-0.730925,-10.392305,6.618166,1.905256,0.952628,-4.312807,186.235299,-1.2159,185.433359,190.962066,189.763486,0
0,-7.534421,-17.256422,-1.103316,-39.364319,44.125726,-24.773523,0,2.204901,52.3547,-6.432837,45.570257,61.725095,68.138879,0
1.835974,0,-0.668572,-2.504545,-7.887759,0.095263,-2.504545,0,-4.83935,44.771781,1.835974,48.3935,56.405967,52.065447,0
0,0,-0.994197,-0.994197,-5.934006,-1.998787,4.964058,5.958255,-4.964058,16.821677,-5.958255,14.826355,21.778807,20.78461,0
0,0,-1.602147,-0.216506,-8.443748,6.186885,1.169134,0,-2.554775,83.912665,-1.385641,86.60254,88.204687,87.988181,0
0.952628,-0.952628,-0.952628,-1.754567,-13.856406,8.279203,0.952628,0,-5.715768,96.636311,-0.80194,99.506319,102.213514,101.411575,0
2.009179,0,0,-2.009179,-5.196152,-0.900666,-4.018358,-2.009179,-2.009179,16.69697,2.009179,20.78461,24.802968,18.775431,0
3.204294,-3.204294,-3.204294,0,-6.928203,-2.44912,0,0,-6.408588,17.815875,-6.408588,14.376022,23.988904,17.580316,0
0,14.427983,14.427983,0,-1.732051,-28.855966,14.427983,0,-14.427983,-12.695932,0,17.892085,32.320068,3.464102,0
-0.606218,-1.195115,0.822724,0.822724,-12.029093,8.894081,1.70607,1.506884,-3.195634,353.026596,-2.684679,352.732147,354.039845,353.321044,0
-1.402961,-1.385641,-1.385641,-2.788602,-23.902301,13.626044,5.577204,4.440978,-6.962844,70.108221,-3.924827,74.824595,73.421634,76.210236,0
1.766692,0,-1.766692,0,-8.694895,-1.2159,3.533384,1.766692,-5.300075,36.993141,-5.300075,38.070477,39.837169,38.070477,0
0,0.866025,-3.309949,-0.711873,-16.608635,14.088501,-1.577898,3.464102,0.711873,190.045811,-0.866025,192.25764,194.701563,194.855716,0
-2.078461,0,-4.929417,3.384427,-16.201603,9.065554,-0.772495,8.313844,-7.541349,65.104326,-4.156922,71.706903,70.400937,71.706903,0
-1.974538,-0.987269,4.288558,6.614702,-93.6797,89.832815,1.846366,5.871652,-3.301289,330.47183,-5.970379,326.162488,329.316552,329.574628,0
10.392305,10.392305,-10.392305,0,-6.928203,-5.772925,0,10.392305,-10.392305,18.475786,0,20.78461,31.176915,20.78461,0
3.256256,6.529832,-7.163762,-3.890186,-7.818477,-3.580149,-3.890186,6.529832,-5.87858,26.547143,3.256256,29.444864,33.33505,26.188608,0
1.732051,-1.732051,0.758638,-0.973413,-81.299001,73.679709,1.624664,0.866025,-0.758638,303.93508,0,312.635171,309.278456,313.501196,0
2.476833,0,0,-1.229756,-43.803565,36.059566,0,0,-3.706589,121.172542,0,126.439709,130.146298,127.669465,0
0.623538,-1.905256,0.538668,-0.725729,-92.822335,92.094873,1.179527,-0.623538,0.08487,285.843809,0,286.723691,287.44942,291.14042,0
-2.753961,-1.489564,-0.419156,-0.523079,-34.533629,30.596678,3.789727,-1.143154,-3.304753,724.764536,-0.103923,727.703826,729.716469,728.881621,0
8.244562,0,0,0,-5.196152,-5.819691,0,0,-8.244562,11.085125,0,13.856406,22.100968,13.856406,0
2.615397,-1.749371,-1.837706,-5.336449,-76.121901,60.924887,-4.470423,3.481422,-9.576509,420.323698,-2.615397,426.915883,431.420947,430.414626,0
0,-9.612882,0,0,-22.51666,15.782447,9.612882,0,-9.612882,53.887565,0,60.621778,60.621778,60.621778,0
11.362253,2.268987,1.785744,4.054731,-23.228533,13.198227,-2.752229,0,-1.803065,80.697979,0,84.87049,89.909025,87.139476,0
7.863511,0,3.232007,3.232007,-25.281014,18.453269,-4.631504,3.931755,-3.232007,42.469886,0,46.765372,47.46512,50.697127,0
0,0,-1.493028,-1.493028,-0.239023,0,-1.493028,0,1.493028,1.971074,0,5.196152,6.68918,5.196152,0
0,0,-0.87815,-6.126264,-9.566117,3.233739,-16.622492,5.248114,-4.369964,26.6043,5.248114,29.444864,30.323013,29.444864,0
0,-4.520653,-1.125833,-5.485405,-28.319031,21.006312,0,7.898152,-2.251666,143.214621,-3.216418,147.310921,143.755021,154.065919,0
6.495191,-0.658179,-1.939897,-1.299038,-24.906891,20.744773,-0.640859,-1.848098,1.974538,146.301136,-0.53174,149.198857,149.805074,149.164216,0
10.305702,-1.143154,-3.619986,-3.429461,-33.861593,30.437329,2.095781,-2.303628,3.637307,206.136563,0.190526,212.436032,210.132404,213.561865,0
10.184459,0,0,0,-1.732051,0,0,-10.184459,10.184459,15.588457,0,27.504967,17.320508,17.320508,0
-4.208883,-1.03923,-0.159349,-0.159349,-15.429109,11.833371,5.088765,1.03923,-7.167226,117.675532,-1.03923,119.511506,120.710085,119.511506,0
0,-2.407551,-0.216506,-1.01325,-16.307258,13.111625,0.580237,0.796743,-3.767211,125.339857,-0.796743,124.967466,130.778496,130.56199,0
0,0,9.110587,0,-1.732051,0,9.110587,0,0,10.392305,0,21.234943,21.234943,12.124356,0
0,0,0,0,-5.196152,2.598076,0,0,0,7.794229,0,10.392305,10.392305,10.392305,0
0,0,0.436477,0.436477,-21.532856,17.685971,0.453797,0.69282,0.983805,221.482533,-1.420282,225.894066,224.730128,225.876746,0
-5.923614,-4.43405,-3.425996,-3.443317,-18.830856,8.230705,-1.936433,10.563778,-9.858833,126.221471,-1.214168,133.367912,130.887615,139.256885,0
2.320948,-2.320948,-0.20265,-1.160474,-10.778552,3.264916,-4.844546,2.320948,-6.760194,57.159409,0.20265,53.676255,60.639099,55.997203,0
1.299038,-2.182384,-0.12644,-0.559452,-12.430929,9.448337,2.038624,-0,-0.739586,233.189464,-0.866025,235.108577,236.551375,235.991923,0
-11.552779,-11.552779,6.928203,-12.358183,-18.480982,-1.354464,11.552779,9.605954,-18.463662,24.860125,4.193295,53.121998,44.695571,53.104678,0
-0.363731,-1.195115,-0.128172,-0.999393,-33.925679,29.134827,1.569238,1.075604,-4.912096,2046.935912,-0.957824,2049.882131,2052.059319,2051.61245,0
5.577204,5.577204,16.748931,0,3.845153,-16.748931,0,-5.594524,-11.154407,0.952628,5.594524,25.028134,30.622658,19.43361,0
-3.186973,-2.840563,0.188794,-0.989001,-46.43455,42.017821,5.298343,0.519615,-5.125138,992.201841,-0.814064,992.395831,995.688459,996.44883,0
-2.355589,0.017321,-0.822724,3.905775,-13.501336,5.944398,-0.822724,4.711178,3.195634,131.717268,-4.711178,133.835566,134.675611,138.564065,0
-7.690306,-3.845153,0,0,-18.862033,11.521602,5.767729,4.797781,-6.720357,179.911581,-1.922576,181.484284,183.40686,185.329436,0
0.576773,2.107906,-1.061747,0.150688,-79.818097,72.26982,-1.82385,0.943968,-2.471637,673.293182,0.749978,681.636471,684.781875,682.360468,0
0,4.676537,0,4.676537,-13.336791,1.558846,0,4.676537,-9.353074,31.176915,-4.676537,24.248711,28.925248,19.572174,0
0,5.092229,0,0,-10.288382,-2.204901,-5.092229,10.184459,-5.092229,25.403989,0,27.712813,27.712813,27.712813,0
-1.454923,-2.424871,-0.969948,-0.969948,-12.124356,8.684503,3.39482,3.39482,-4.364768,164.084101,-2.909845,164.614109,166.554006,170.918774,0
-1.922576,0,-2.540919,0.316965,-18.243691,14.259974,-3.493546,3.968128,-2.239542,183.711701,-0.777691,188.014115,187.69715,191.824627,0
7.517101,-1.489564,-0.510955,-2.000519,-73.724743,58.092984,-6.503851,2.979127,-7.006146,122.256806,4.503332,129.903811,136.442302,129.903811,0
0,0,-0.377587,-0.554256,-15.765126,12.224815,-1.4861,0.554256,-0.176669,182.94267,0.377587,187.061487,187.061487,187.061487,0
1.351,0,0.656447,-0.694552,-6.233651,4.217544,-4.747551,0,-0.656447,58.948617,1.351,62.353829,61.697382,62.353829,0
0,10.825318,0,0,-3.464102,-9.959292,10.825318,10.825318,-10.825318,2.598076,-10.825318,5.196152,5.196152,5.196152,0
7.413177,1.229756,2.364249,-7.50844,-92.205725,59.560031,-0.095263,1.229756,-3.594005,212.370214,-1.229756,240.252768,239.118274,240.252768,0
2.840563,-2.857884,0,-2.857884,-10.392305,3.910971,0,5.698447,-1.420282,67.685081,-2.840563,71.325852,68.467968,75.586697,0
4.208883,-4.208883,-4.208883,-4.208883,-73.490916,64.311046,-4.208883,-4.208883,-4.208883,78.40994,0,91.798693,87.589809,91.798693,0
0,6.789639,3.39482,3.39482,-10.323023,-2.133887,6.789639,10.184459,-10.184459,37.495436,-6.789639,39.767887,43.162706,32.978247,0
-0.467654,-0.017321,-2.116566,-1.447994,-22.729703,14.623705,1.953753,8.358877,-7.357752,262.648184,-2.308824,268.017542,268.079896,270.641599,0
0.502295,-1.091192,-1.816921,-2.624057,-23.495269,16.650204,2.010911,6.794835,-5.752141,178.359664,-0.601022,184.255565,184.142982,186.846713,0
-0.554256,-1.091192,-1.572702,-1.018446,-93.153157,88.121549,-0.46419,1.628128,0.48151,323.198949,-1.628128,328.63932,330.212022,332.449832,0
2.147743,-1.576166,0.140296,0.398372,-30.347262,27.47379,0.330822,0.571577,-1.699142,883.751212,-0.867757,883.709643,887.606757,885.459014,0
3.689268,1.853294,-2.087121,-0.216506,-11.512942,6.436301,-0.822724,4.544901,-3.472762,142.944421,-0.516151,145.977242,148.670581,148.346688,0
-26.638941,0,0,0,-91.798693,67.549981,26.638941,0,-26.638941,72.746134,0,96.994845,96.994845,96.994845,0
8.660254,0,-8.660254,0,-13.856406,10.825318,0,-8.660254,0,0.433013,0,12.124356,12.124356,12.124356,0
-4.572614,-0.536936,0.308305,0.791547,-44.532758,41.131011,5.902829,0.49017,-5.365893,1043.687051,-0.937039,1048.046623,1047.826653,1047.954824,0
3.637307,-6.079498,-4.117085,-4.099764,-345.947704,310.549782,-4.099764,0.114315,-8.041912,619.778008,-2.327876,652.48086,654.138432,654.905731,0
0,-2.009179,0,-2.009179,-10.392305,7.160298,-2.009179,0,-2.009179,45.265416,0,46.488244,48.497423,48.497423,0
-3.152332,-6.270024,-6.287344,-3.135012,-19.052559,12.07759,3.152332,6.270024,-9.422356,77.8782,-9.422356,84.87049,84.87049,91.157834,0
-1.073872,1.091192,-2.475101,-0.907595,-21.115431,18.936511,-0.310037,0.620074,-6.185153,255.891454,0.005196,254.819315,257.943934,259.166762,0
0,0,0,-2.823243,-9.751446,7.586383,-2.823243,2.823243,0,23.815699,2.823243,25.980762,23.157519,28.804005,0
1.385641,0,0,1.385641,-7.040787,1.477439,-2.771281,0.458993,-2.771281,53.67279,1.385641,55.079216,55.079216,51.848941,0
-4.364768,-0.34641,0.322161,0.796743,-44.730212,41.144867,5.518314,0.483242,-5.171904,1029.873946,-0.9457,1034.190217,1033.96505,1034.295872,0
-8.954703,-8.937382,-5.958255,-5.958255,-19.052559,9.353074,8.954703,8.937382,-14.912957,83.831259,-8.937382,93.530744,90.551616,99.488998,0
-0.017321,-4.018358,-5.216937,2.819779,-13.835622,1.260933,-1.181259,12.055074,-14.892173,88.881919,-8.036716,99.835409,97.01563,103.853766,0
1.36832,-6.80696,0.88681,2.25513,-15.869049,7.265953,0.88681,2.701999,-0.88681,169.475975,-1.351,166.761852,174.050322,174.937132,0
6.651075,-2.217025,4.040875,4.040875,-7.29713,7.054643,-0.393176,0,-1.82385,45.251559,0,46.280398,46.673573,52.931473,0
0,-0,-1.770156,1.399497,-31.138809,24.861857,0.342946,3.169653,-0.342946,218.224545,-1.056551,217.476299,223.472659,220.645952,0
1.662769,1.385641,-2.068069,-2.598076,-33.404332,29.164271,2.383302,4.401141,-4.063391,870.216967,0.268468,875.863452,877.058567,880.037695,0
0,0,0,-1.939897,-5.196152,3.093443,0,1.939897,0,56.787018,1.939897,58.889727,58.889727,62.769521,0
4.593399,-0.124708,-0.791547,0.15242,-21.084254,12.430929,-3.874598,4.302414,-6.067374,353.883961,-0.736122,360.339314,362.736472,362.133719,0
1.506884,-1.506884,-3.197366,1.564042,-14.573475,11.919974,-6.228455,6.027537,-5.87858,128.39173,-1.231488,136.191155,130.054499,137.663398,0
5.248114,-4.191563,-1.056551,-2.130422,-56.118446,48.346734,-2.095781,-0.034641,1.073872,298.78396,-5.213473,308.703415,302.38143,310.747235,0
2.857884,-4.278165,-0.21131,-4.489476,-34.117937,23.536838,-3.051874,4.278165,-4.066855,124.910308,0,131.635861,130.42689,131.635861,0
-3.671948,-7.378536,0,-11.050484,-12.124356,1.763228,3.671948,11.050484,-3.671948,39.660499,0,53.693575,42.643091,57.365523,0
2.546115,-3.810512,0,-2.528794,-10.778552,2.268987,0,1.650644,-6.339306,147.721417,0,149.874356,154.966586,152.034224,0
4.555294,0.762102,-0.103923,-1.610807,-13.63124,-0.917987,7.465139,1.818653,-7.465139,145.56155,-1.506884,153.511663,150.584497,144.106627,0
0,0,0,0,-1.732051,0,-13.319471,0,0,5.196152,13.319471,6.928203,6.928203,6.928203,0
0,-10.184459,-5.092229,0,-10.288382,2.970467,0,0,0,13.362772,-5.092229,10.496228,10.496228,15.588457,0
0,0,-0.677232,3.341126,-8.26015,4.531045,-4.69559,2.009179,-3.341126,32.120882,2.009179,31.176915,35.872504,27.158557,0
2.459512,0.017321,1.501688,-0.940504,-12.915903,5.656878,0.687624,0.814064,-3.164457,163.891844,0.814064,169.740979,171.530188,171.369107,0
6.062178,-3.031089,0,-5.499261,-9.354806,-2.251666,-9.093267,4.158654,-12.124356,28.100792,0.562917,28.145826,36.676176,30.049349,0
0,0,0,0,-7.690306,0,-11.91651,5.958255,0,12.124356,5.958255,13.856406,13.856406,13.856406,0
-6.373947,-6.356626,-2.113102,-7.759588,-13.856406,3.768943,7.776908,8.469728,-9.855369,150.975941,-3.516063,162.501007,152.593676,163.193827,0
0,1.524205,-4.529313,0.289252,-19.321027,10.331683,-6.070838,10.686753,-7.664325,135.529512,-4.326663,144.678204,138.257492,143.136679,0
0,0,0.434745,0.434745,-21.531124,17.895549,0.452065,0.69282,0.985537,207.833973,-1.420282,212.03766,210.875454,212.020339,0
-1.818653,-0.900666,0.022517,-3.27704,-33.780187,27.920659,4.491208,3.585345,-3.607862,348.831569,-0.597558,360.266568,357.256264,363.834593,0
2.632717,-0.450333,-4.811637,-4.369964,-60.330794,53.811354,2.359053,6.470942,-5.494065,919.519793,0.469386,923.009875,928.07266,928.742964,0
-4.035678,-4.018358,-5.32952,2.707195,-13.723039,2.667358,-1.293842,12.055074,-10.761232,80.961251,-8.036716,94.639256,87.913703,98.657614,0
-3.031089,-9.093267,0,-6.062178,-19.052559,3.730837,3.031089,9.093267,-9.093267,73.878895,-3.031089,83.138439,80.10735,83.138439,0
-8.734732,-5.641289,-1.978002,-3.206026,-20.278851,4.57781,3.443317,13.840818,-7.877367,522.629011,-2.012643,529.915748,525.859285,533.528806,0
11.102446,0,-1.879275,-0.303109,-7.750927,-11.119766,-0.285788,0,-9.223171,27.565589,1.576166,31.176915,41.006303,28.007262,0
5.767729,0,-5.767729,0,-13.267509,5.767729,-11.535458,0,0,2.892525,5.767729,10.392305,10.392305,10.392305,0
3.08305,0.34641,-0.698016,-2.776477,-80.396602,66.067346,0.635663,3.079586,-11.686147,810.410984,-0.315233,819.225391,820.997279,816.835161,0
0.484974,1.991858,-0.609682,-0.609682,-13.731699,9.722001,1.867151,1.991858,-1.867151,149.668242,-1.991858,152.420471,152.060204,152.905445,0
-2.234346,-8.972023,0,-6.737678,-10.392305,0.840045,2.234346,6.737678,-2.234346,35.481061,0,42.798975,38.295643,45.033321,0
0.502295,-2.04382,-0.595825,0.893738,-18.439413,14.835015,-0.110851,0.484974,-1.118905,321.314477,-0.484974,320.360117,325.493916,323.876181,0
2.217025,1.108513,-3.325538,-2.217025,-13.856406,8.978951,2.217025,3.325538,-7.759588,105.350258,-5.542563,112.444738,106.902176,113.553251,0
4.312807,1.177795,0.587165,-2.928898,-48.282648,39.681284,-1.751103,0.89547,-6.909151,359.888981,-0.398372,366.883002,363.126184,365.57184,0
-0.017321,-2.494153,-3.216418,-0.722265,-18.330294,5.324324,-10.716198,9.976613,-11.765821,63.076094,0.034641,75.032441,68.272247,75.032441,0
-3.08305,9.266472,-6.183421,0,-12.124356,12.772143,3.08305,6.183421,-3.08305,75.507023,0,77.942286,77.942286,81.025337,0
2.701999,0,0,0,-29.444864,16.617295,0,0,-2.701999,121.510292,0,131.635861,134.337861,131.635861,0
0,0,0,6.661467,-29.444864,25.137253,0,0,0,21.939888,6.661467,32.908965,26.247498,32.908965,0
2.009179,0,-0.14376,-0.14376,-36.229307,24.809896,-0.14376,0,-1.865419,317.65985,0,328.362192,328.505952,327.357603,0
-0.450333,-0.415692,0,-0.415692,-21.252263,15.153713,2.528794,1.680089,-1.680089,259.251633,-1.247077,262.83871,262.007326,264.103107,0
3.845153,0,0,0,-21.546712,7.269417,-3.845153,0.647787,-3.845153,34.012282,4.49294,36.754118,32.908965,32.908965,0
1.524205,-1.091192,0.642591,0.673768,-113.225893,100.228584,0.209578,0.159349,-0.434745,1277.993688,0.190526,1291.884736,1291.661301,1292.975928,0
4.018358,0,1.371784,1.371784,-18.415164,14.145659,3.380963,0,-1.371784,80.781118,-2.009179,88.334591,88.971986,90.34377,0
0,0,0,0,-6.928203,2.598076,0,0,0,4.330127,0,8.660254,8.660254,8.660254,0
0,0,0,0,-13.856406,7.122193,0,0,0,53.887565,0,60.621778,60.621778,60.621778,0
3.498743,-0.69282,-0.805404,-0.788083,-15.856925,8.556331,-3.611326,0,-4.0963,139.819801,0,141.681756,143.231942,140.278795,0
0,0,0,0,-8.660254,3.464102,0,0,0,5.196152,0,10.392305,10.392305,10.392305,0
0,-3.602666,-0.82792,-2.629253,-35.545147,28.871555,0.973413,0,-0.973413,130.303914,0,133.229348,137.659934,136.832014,0
0.727461,0.588897,0.185329,-2.689875,-33.475346,27.123916,1.674893,1.784012,-7.806353,1115.019832,-0.727461,1119.164629,1120.711351,1120.723475,0
3.74123,-1.247077,0.316965,0.628734,-30.297033,26.535018,-0.618342,0.775959,-2.811118,441.21223,-0.833116,441.846161,445.270425,444.290085,0
3.464102,-3.464102,0,-13.856406,-43.30127,33.102955,-6.928203,0,-17.320508,81.600378,0,91.798693,98.726896,91.798693,0
-5.178832,-0.762102,0.885078,0.770763,-46.126245,42.651751,5.873384,2.12003,-5.873384,965.102174,-1.995323,966.12062,967.82669,969.169029,0
-0.017321,-0.606218,-1.446262,-1.498224,-21.105039,12.560832,-3.195634,6.474406,-6.088159,203.354889,-1.596951,207.27452,208.149206,210.703981,0
2.04382,0,0.840045,-0.181865,-13.674541,8.649862,-2.225685,2.04382,-2.883865,69.401544,0,71.724224,72.927999,73.768044,0
-2.667358,1.576166,0.445137,0.983805,-31.407277,23.365365,2.055944,-0.296181,-9.41716,388.689522,2.171992,392.118982,397.474483,391.952705,0
3.533384,-0.710141,0.587165,-0.105655,-2.977395,1.063479,-1.525937,0.69282,-3.393088,100.758592,0.710141,100.095216,103.734255,105.67242,0
0,0,0,0,-36.373067,0,0,0,0,5.196152,34.641016,41.569219,-27.712813,6.928203,0
0,0,0,0,-1.732051,0,-57.729253,0,0,3.464102,57.729253,5.196152,5.196152,5.196152,0
0,-0.554256,-1.870615,-1.593487,-55.841318,50.248526,-1.316359,0.325626,1.03923,1270.027987,0.048497,1278.253496,1279.569855,1278.807752,0
0,0,0,0,-1.732051,0,-24.733686,0,0,10.392305,24.733686,12.124356,12.124356,12.124356,0
-0.69282,1.420282,-1.054819,0.348142,-17.30492,12.824104,-1.76496,2.788602,-2.461244,178.790945,-0.69282,180.462374,182.227333,180.462374,0
10.323023,-2.580756,-5.161511,-2.580756,-12.973061,2.139083,-5.161511,-2.580756,-10.323023,37.628804,-2.580756,40.720514,51.043537,43.30127,0
0,0,0,0,-48.497423,42.128672,-2.130422,0.322161,0,191.085041,2.452584,197.453792,197.453792,197.453792,0
-3.845153,-3.845153,-5.11821,2.572095,-13.934349,3.273576,-1.273057,11.535458,-10.262401,79.353908,-7.690306,92.560795,86.143547,96.405948,0
3.602666,0,0,0,-6.928203,0.852169,0,0,-3.602666,14.84714,0,17.320508,20.923174,17.320508,0
-1.853294,3.723909,-0.564649,3.159261,-18.366667,10.530869,-8.012467,7.430498,0.581969,183.673596,0.017321,181.484284,185.772841,188.914782,0
3.949076,-3.966396,1.612539,1.612539,-6.323717,3.510867,-2.336537,0,-1.612539,34.56827,1.974538,34.138721,38.467116,40.079656,0
0.121244,1.125833,-1.008054,-1.205507,-75.534736,68.336333,0.412228,1.972806,0.020785,1143.662756,0.455529,1152.801056,1152.447718,1152.607066,0
-0.017321,1.264397,-0.930111,-1.635056,-54.777839,45.746926,0.576773,2.452584,-0.334286,830.932322,0.200918,841.326359,841.679698,840.611022,0
-0.727461,0.588897,-0.680696,-1.662769,-61.96585,55.590171,0.739586,1.986662,-0.739586,1424.854276,0.486706,1433.116159,1432.544582,1433.291096,0
-0.606218,0.294449,-0.866025,-1.891399,-61.979706,55.016862,0.762102,2.028231,-1.03923,1028.062221,0.077942,1036.961498,1036.306783,1036.902608,0
-0.259808,1.576166,-1.382177,-0.831384,-113.695279,107.551695,0.904131,2.554775,-0.453797,2394.92224,0.265004,2402.752842,2402.163945,2403.445662,0
1.402961,-8.469728,-0.200918,-1.202043,-16.790501,11.1648,-0.200918,1.402961,1.603879,138.733806,1.804797,138.096411,143.559299,145.163178,0
-0.415692,1.645448,0.81926,2.031696,-17.53355,11.344933,-0.791547,4.035678,-3.625182,574.716975,-1.195115,577.275214,578.898145,581.726584,0
-5.022947,1.247077,-0.808868,0.438209,-17.464268,12.798123,0.47285,5.206545,-0.455529,209.737496,-2.293235,211.01575,211.824618,216.021377,0
0.952628,-0.935307,0.401836,0.578505,-15.851729,11.313756,-0.533472,0.935307,-1.354464,130.409569,0.176669,131.497297,134.677343,132.432605,0
4.936345,0,4.130941,-5.741748,0.545596,-6.841601,4.130941,0,0.805404,14.350041,4.936345,22.256853,27.998601,22.256853,0
1.281718,-5.144191,0,1.299038,-53.693575,47.089265,-1.281718,0,-3.862473,131.907793,1.281718,130.787156,134.66695,130.787156,0
0,0,-2.019571,0.96302,-20.497089,13.958597,-4.790853,5.542563,-6.328914,129.178081,0.228631,131.635861,134.847084,137.178424,0
4.797781,-2.39023,-0.394908,-0.394908,-1.337143,-4.797781,-2.785138,0,-4.402873,18.657651,2.39023,18.39438,25.977298,20.78461,0
2.802458,3.692732,-3.711785,-0.519615,-94.02611,90.567205,-0.386247,2.267255,-1.605611,5196.886812,-0.351606,5200.721573,5203.194941,5202.791373,0
4.503332,0,1.489564,0,-3.949076,-0.173205,-1.489564,0,-5.992896,40.460707,0,38.590092,44.582988,43.058783,0
0,0,-0.375855,-0.375855,-48.121568,40.770744,-1.155278,0.502295,0.375855,494.192201,1.281718,503.074157,501.891166,502.294734,0
